id,سال میلادی,ماه میلادی عدد ,نام ماه میلادی,روز میلادی عدد ,نام روز میلادی ,سال قمری,ماه قمری عدد,نام ماه قمری,روز قمری,روز عربی ,سال شمسی,ماه شمسی,نام ماه شمسی,روز شمسی عدد,روز شمسی,تعطیل,مناسبت
944,2022,10,Oct,19,Wednesday,1444,3,ربيع الاول,23,الأربعاء,1401,7,مهر,27,چهار شنبه,,
945,2022,10,Oct,20,Thursday,1444,3,ربيع الاول,24,الخميس,1401,7,مهر,28,پنج شنبه,,
946,2022,10,Oct,21,Friday,1444,3,ربيع الاول,25,الجمعه,1401,7,مهر,29,جمعه,تعطیل,روز ملی کوهنورد
947,2022,10,Oct,22,Saturday,1444,3,ربيع الاول,26,السبت,1401,7,مهر,30,شنبه,,
948,2022,10,Oct,23,Sunday,1444,3,ربيع الاول,27,الأحد,1401,8,آبان,1,یکشنبه,, آمار و برنامه ریزی
949,2022,10,Oct,24,Monday,1444,3,ربيع الاول,28,الأثنين,1401,8,آبان,2,دوشنبه,,
950,2022,10,Oct,25,Tuesday,1444,3,ربيع الاول,29,الثلاثاء,1401,8,آبان,3,سه شنبه,,
951,2022,10,Oct,26,Wednesday,1444,4,ربيع الثاني,1,الأربعاء,1401,8,آبان,4,چهار شنبه,,
952,2022,10,Oct,27,Thursday,1444,4,ربيع الثاني,2,الخميس,1401,8,آبان,5,پنج شنبه,,
953,2022,10,Oct,28,Friday,1444,4,ربيع الثاني,3,الجمعه,1401,8,آبان,6,جمعه,تعطیل,
954,2022,10,Oct,29,Saturday,1444,4,ربيع الثاني,4,السبت,1401,8,آبان,7,شنبه,,سالروز ورود کوروش بزرگ به بابل در سال 539 پیش از میلاد
955,2022,10,Oct,30,Sunday,1444,4,ربيع الثاني,5,الأحد,1401,8,آبان,8,یکشنبه,,روز نوجوان
956,2022,10,Oct,31,Monday,1444,4,ربيع الثاني,6,الأثنين,1401,8,آبان,9,دوشنبه,,
957,2022,11,Nov,1,Tuesday,1444,4,ربيع الثاني,7,الثلاثاء,1401,8,آبان,10,سه شنبه,,آبان روز، جشن آبانگان
958,2022,11,Nov,2,Wednesday,1444,4,ربيع الثاني,8,الأربعاء,1401,8,آبان,11,چهار شنبه,,ولادت امام حسن عسکری علیه السلام
959,2022,11,Nov,3,Thursday,1444,4,ربيع الثاني,9,الخميس,1401,8,آبان,12,پنج شنبه,,
960,2022,11,Nov,4,Friday,1444,4,ربيع الثاني,10,الجمعه,1401,8,آبان,13,جمعه,تعطیل,روز دانش آموز -  وفات حضرت معصومه سلام الله علیها
961,2022,11,Nov,5,Saturday,1444,4,ربيع الثاني,11,السبت,1401,8,آبان,14,شنبه,, روز فرهنگ عمومی
962,2022,11,Nov,6,Sunday,1444,4,ربيع الثاني,12,الأحد,1401,8,آبان,15,یکشنبه,, جشن میانه پاییز
963,2022,11,Nov,7,Monday,1444,4,ربيع الثاني,13,الأثنين,1401,8,آبان,16,دوشنبه,,
964,2022,11,Nov,8,Tuesday,1444,4,ربيع الثاني,14,الثلاثاء,1401,8,آبان,17,سه شنبه,,
965,2022,11,Nov,9,Wednesday,1444,4,ربيع الثاني,15,الأربعاء,1401,8,آبان,18,چهار شنبه,,روز ملی کیفیت
966,2022,11,Nov,10,Thursday,1444,4,ربيع الثاني,16,الخميس,1401,8,آبان,19,پنج شنبه,,
967,2022,11,Nov,11,Friday,1444,4,ربيع الثاني,17,الجمعه,1401,8,آبان,20,جمعه,تعطیل,
968,2022,11,Nov,12,Saturday,1444,4,ربيع الثاني,18,السبت,1401,8,آبان,21,شنبه,,
969,2022,11,Nov,13,Sunday,1444,4,ربيع الثاني,19,الأحد,1401,8,آبان,22,یکشنبه,,
970,2022,11,Nov,14,Monday,1444,4,ربيع الثاني,20,الأثنين,1401,8,آبان,23,دوشنبه,,روز جهانی دیابت
971,2022,11,Nov,15,Tuesday,1444,4,ربيع الثاني,21,الثلاثاء,1401,8,آبان,24,سه شنبه,,روز کتاب و کتابخوانی
972,2022,11,Nov,16,Wednesday,1444,4,ربيع الثاني,22,الأربعاء,1401,8,آبان,25,چهار شنبه,,
973,2022,11,Nov,17,Thursday,1444,4,ربيع الثاني,23,الخميس,1401,8,آبان,26,پنج شنبه,,
974,2022,11,Nov,18,Friday,1444,4,ربيع الثاني,24,الجمعه,1401,8,آبان,27,جمعه,تعطیل,
975,2022,11,Nov,19,Saturday,1444,4,ربيع الثاني,25,السبت,1401,8,آبان,28,شنبه,,روز جهانی فلسفه -  روز جهانی آقایان
976,2022,11,Nov,20,Sunday,1444,4,ربيع الثاني,26,الأحد,1401,8,آبان,29,یکشنبه,,روز جهانی کودک
977,2022,11,Nov,21,Monday,1444,4,ربيع الثاني,27,الأثنين,1401,8,آبان,30,دوشنبه,,
978,2022,11,Nov,22,Tuesday,1444,4,ربيع الثاني,28,الثلاثاء,1401,9,آذر,1,سه شنبه,,آذر جشن
979,2022,11,Nov,23,Wednesday,1444,4,ربيع الثاني,29,الأربعاء,1401,9,آذر,2,چهار شنبه,,
980,2022,11,Nov,24,Thursday,1444,4,ربيع الثاني,30,الخميس,1401,9,آذر,3,پنج شنبه,,
981,2022,11,Nov,25,Friday,1444,5,جمادي الاولي,1,الجمعه,1401,9,آذر,4,جمعه,تعطیل,روز جهانی مبارزه با خشونت علیه زنان
982,2022,11,Nov,26,Saturday,1444,5,جمادي الاولي,2,السبت,1401,9,آذر,5,شنبه,,روز بسیج مستضعفان
983,2022,11,Nov,27,Sunday,1444,5,جمادي الاولي,3,الأحد,1401,9,آذر,6,یکشنبه,,
984,2022,11,Nov,28,Monday,1444,5,جمادي الاولي,4,الأثنين,1401,9,آذر,7,دوشنبه,,روز نیروی دریایی
985,2022,11,Nov,29,Tuesday,1444,5,جمادي الاولي,5,الثلاثاء,1401,9,آذر,8,سه شنبه,,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز 
986,2022,11,Nov,30,Wednesday,1444,5,جمادي الاولي,6,الأربعاء,1401,9,آذر,9,چهار شنبه,,جشن آذرگان ،آذر روز
987,2022,12,Dec,1,Thursday,1444,5,جمادي الاولي,7,الخميس,1401,9,آذر,10,پنج شنبه,,روز مجلس -  روز جهانی ایدز
988,2022,12,Dec,2,Friday,1444,5,جمادي الاولي,8,الجمعه,1401,9,آذر,11,جمعه,تعطیل,
989,2022,12,Dec,3,Saturday,1444,5,جمادي الاولي,9,السبت,1401,9,آذر,12,شنبه,,روز جهانی معلولان
990,2022,12,Dec,4,Sunday,1444,5,جمادي الاولي,10,الأحد,1401,9,آذر,13,یکشنبه,, روز بیمه
991,2022,12,Dec,5,Monday,1444,5,جمادي الاولي,11,الأثنين,1401,9,آذر,14,دوشنبه,,
992,2022,12,Dec,6,Tuesday,1444,5,جمادي الاولي,12,الثلاثاء,1401,9,آذر,15,سه شنبه,,روز حسابدار
993,2022,12,Dec,7,Wednesday,1444,5,جمادي الاولي,13,الأربعاء,1401,9,آذر,16,چهار شنبه,,روز دانشجو
994,2022,12,Dec,8,Thursday,1444,5,جمادي الاولي,14,الخميس,1401,9,آذر,17,پنج شنبه,,
995,2022,12,Dec,9,Friday,1444,5,جمادي الاولي,15,الجمعه,1401,9,آذر,18,جمعه,تعطیل,
996,2022,12,Dec,10,Saturday,1444,5,جمادي الاولي,16,السبت,1401,9,آذر,19,شنبه,,
997,2022,12,Dec,11,Sunday,1444,5,جمادي الاولي,17,الأحد,1401,9,آذر,20,یکشنبه,,روز جهانی کوه نوردی
998,2022,12,Dec,12,Monday,1444,5,جمادي الاولي,18,الأثنين,1401,9,آذر,21,دوشنبه,,
999,2022,12,Dec,13,Tuesday,1444,5,جمادي الاولي,19,الثلاثاء,1401,9,آذر,22,سه شنبه,,
1000,2022,12,Dec,14,Wednesday,1444,5,جمادي الاولي,20,الأربعاء,1401,9,آذر,23,چهار شنبه,,
1001,2022,12,Dec,15,Thursday,1444,5,جمادي الاولي,21,الخميس,1401,9,آذر,24,پنج شنبه,,
1002,2022,12,Dec,16,Friday,1444,5,جمادي الاولي,22,الجمعه,1401,9,آذر,25,جمعه,تعطیل,روز پژوهش
1003,2022,12,Dec,17,Saturday,1444,5,جمادي الاولي,23,السبت,1401,9,آذر,26,شنبه,,روز حمل و نقل
1004,2022,12,Dec,18,Sunday,1444,5,جمادي الاولي,24,الأحد,1401,9,آذر,27,یکشنبه,,
1005,2022,12,Dec,19,Monday,1444,5,جمادي الاولي,25,الأثنين,1401,9,آذر,28,دوشنبه,,
1006,2022,12,Dec,20,Tuesday,1444,5,جمادي الاولي,26,الثلاثاء,1401,9,آذر,29,سه شنبه,,
1007,2022,12,Dec,21,Wednesday,1444,5,جمادي الاولي,27,الأربعاء,1401,9,آذر,30,چهار شنبه,,جشن شب یلدا
1008,2022,12,Dec,22,Thursday,1444,5,جمادي الاولي,28,الخميس,1401,10,دی,1,پنج شنبه,, روز میلاد خورشید؛ جشن خرم روز، نخستین جشن دیگان
1009,2022,12,Dec,23,Friday,1444,5,جمادي الاولي,29,الجمعه,1401,10,دی,2,جمعه,تعطیل,
1010,2022,12,Dec,24,Saturday,1444,5,جمادي الاولي,30,السبت,1401,10,دی,3,شنبه,,
1011,2022,12,Dec,25,Sunday,1444,6,جمادي الثانيه,1,الأحد,1401,10,دی,4,یکشنبه,,جشن کریسمس
1012,2022,12,Dec,26,Monday,1444,6,جمادي الثانيه,2,الأثنين,1401,10,دی,5,دوشنبه,,زمین لرزه ی بم -  سالروز شهادت آشو زرتشت، اَبَراِنسان بزرگ تاریخ
1013,2022,12,Dec,27,Tuesday,1444,6,جمادي الثانيه,3,الثلاثاء,1401,10,دی,6,سه شنبه,تعطیل, شهادت حضرت فاطمه زهرا سلام الله علیها 
1014,2022,12,Dec,28,Wednesday,1444,6,جمادي الثانيه,4,الأربعاء,1401,10,دی,7,چهار شنبه,,
1015,2022,12,Dec,29,Thursday,1444,6,جمادي الثانيه,5,الخميس,1401,10,دی,8,پنج شنبه,,دی به آذر روز، دومین جشن دیگان
1016,2022,12,Dec,30,Friday,1444,6,جمادي الثانيه,6,الجمعه,1401,10,دی,9,جمعه,تعطیل,
1017,2022,12,Dec,31,Saturday,1444,6,جمادي الثانيه,7,السبت,1401,10,دی,10,شنبه,,
1018,2023,1,Jan,1,Sunday,1444,6,جمادي الثانيه,8,الأحد,1401,10,دی,11,یکشنبه,,جشن آغاز سال نو میلادی
1019,2023,1,Jan,2,Monday,1444,6,جمادي الثانيه,9,الأثنين,1401,10,دی,12,دوشنبه,,
1020,2023,1,Jan,3,Tuesday,1444,6,جمادي الثانيه,10,الثلاثاء,1401,10,دی,13,سه شنبه,,شهادت سردار حاج قاسم سلیمانی
1021,2023,1,Jan,4,Wednesday,1444,6,جمادي الثانيه,11,الأربعاء,1401,10,دی,14,چهار شنبه,,
1022,2023,1,Jan,5,Thursday,1444,6,جمادي الثانيه,12,الخميس,1401,10,دی,15,پنج شنبه,,دی به مهر روز، سومین جشن دیگان
1023,2023,1,Jan,6,Friday,1444,6,جمادي الثانيه,13,الجمعه,1401,10,دی,16,جمعه,تعطیل,غرق شدن کشتی سانچی
1024,2023,1,Jan,7,Saturday,1444,6,جمادي الثانيه,14,السبت,1401,10,دی,17,شنبه,,
1025,2023,1,Jan,8,Sunday,1444,6,جمادي الثانيه,15,الأحد,1401,10,دی,18,یکشنبه,,حادثه پرواز 752 هواپیمایی اوکراین
1026,2023,1,Jan,9,Monday,1444,6,جمادي الثانيه,16,الأثنين,1401,10,دی,19,دوشنبه,,درگذشت اکبر هاشمی رفسنجانی
1027,2023,1,Jan,10,Tuesday,1444,6,جمادي الثانيه,17,الثلاثاء,1401,10,دی,20,سه شنبه,,قتل امیرکبیر به دستور ناصرالدین شاه قاجار
1028,2023,1,Jan,11,Wednesday,1444,6,جمادي الثانيه,18,الأربعاء,1401,10,دی,21,چهار شنبه,,
1029,2023,1,Jan,12,Thursday,1444,6,جمادي الثانيه,19,الخميس,1401,10,دی,22,پنج شنبه,,
1030,2023,1,Jan,13,Friday,1444,6,جمادي الثانيه,20,الجمعه,1401,10,دی,23,جمعه,تعطیل,دی به دین روز، چهارمین جشن دیگان - ولادت حضرت فاطمه زهرا سلام الله علیها و روز مادر 
1031,2023,1,Jan,14,Saturday,1444,6,جمادي الثانيه,21,السبت,1401,10,دی,24,شنبه,,
1032,2023,1,Jan,15,Sunday,1444,6,جمادي الثانيه,22,الأحد,1401,10,دی,25,یکشنبه,,
1033,2023,1,Jan,16,Monday,1444,6,جمادي الثانيه,23,الأثنين,1401,10,دی,26,دوشنبه,,
1034,2023,1,Jan,17,Tuesday,1444,6,جمادي الثانيه,24,الثلاثاء,1401,10,دی,27,سه شنبه,,
1035,2023,1,Jan,18,Wednesday,1444,6,جمادي الثانيه,25,الأربعاء,1401,10,دی,28,چهار شنبه,,
1036,2023,1,Jan,19,Thursday,1444,6,جمادي الثانيه,26,الخميس,1401,10,دی,29,پنج شنبه,,
1037,2023,1,Jan,20,Friday,1444,6,جمادي الثانيه,27,الجمعه,1401,10,دی,30,جمعه,تعطیل,آتش‌سوزی و فروریختن ساختمان پلاسکو
1038,2023,1,Jan,21,Saturday,1444,6,جمادي الثانيه,28,السبت,1401,11,بهمن,1,شنبه,,زادروز فردوسی
1039,2023,1,Jan,22,Sunday,1444,6,جمادي الثانيه,29,الأحد,1401,11,بهمن,2,یکشنبه,, بهمن روز، جشن بهمنگان
1040,2023,1,Jan,23,Monday,1444,7,رجب ,1,الأثنين,1401,11,بهمن,3,دوشنبه,,ولادت امام محمد باقر علیه السلام 
1041,2023,1,Jan,24,Tuesday,1444,7,رجب ,2,الثلاثاء,1401,11,بهمن,4,سه شنبه,,
1042,2023,1,Jan,25,Wednesday,1444,7,رجب ,3,الأربعاء,1401,11,بهمن,5,چهار شنبه,,جشن نوسره -  شهادت امام علی النقی الهادی علیه السلام 
1043,2023,1,Jan,26,Thursday,1444,7,رجب ,4,الخميس,1401,11,بهمن,6,پنج شنبه,,
1044,2023,1,Jan,27,Friday,1444,7,رجب ,5,الجمعه,1401,11,بهمن,7,جمعه,تعطیل,
1045,2023,1,Jan,28,Saturday,1444,7,رجب ,6,السبت,1401,11,بهمن,8,شنبه,,
1046,2023,1,Jan,29,Sunday,1444,7,رجب ,7,الأحد,1401,11,بهمن,9,یکشنبه,,
1047,2023,1,Jan,30,Monday,1444,7,رجب ,8,الأثنين,1401,11,بهمن,10,دوشنبه,,جشن سده
1048,2023,1,Jan,31,Tuesday,1444,7,رجب ,9,الثلاثاء,1401,11,بهمن,11,سه شنبه,,
1049,2023,2,Feb,1,Wednesday,1444,7,رجب ,10,الأربعاء,1401,11,بهمن,12,چهار شنبه,,بازگشت امام خمینی ( ره) به ایران -  ولادت امام محمد تقی علیه السلام 
1050,2023,2,Feb,2,Thursday,1444,7,رجب ,11,الخميس,1401,11,بهمن,13,پنج شنبه,,
1051,2023,2,Feb,3,Friday,1444,7,رجب ,12,الجمعه,1401,11,بهمن,14,جمعه,تعطیل,
1052,2023,2,Feb,4,Saturday,1444,7,رجب ,13,السبت,1401,11,بهمن,15,شنبه,تعطیل,جشن میانه زمستان -  ولادت امام علی علیه السلام و روز پدر
1053,2023,2,Feb,5,Sunday,1444,7,رجب ,14,الأحد,1401,11,بهمن,16,یکشنبه,,
1054,2023,2,Feb,6,Monday,1444,7,رجب ,15,الأثنين,1401,11,بهمن,17,دوشنبه,,وفات حضرت زینب سلام الله علیها
1055,2023,2,Feb,7,Tuesday,1444,7,رجب ,16,الثلاثاء,1401,11,بهمن,18,سه شنبه,,
1056,2023,2,Feb,8,Wednesday,1444,7,رجب ,17,الأربعاء,1401,11,بهمن,19,چهار شنبه,,روز نیروی هوایی
1057,2023,2,Feb,9,Thursday,1444,7,رجب ,18,الخميس,1401,11,بهمن,20,پنج شنبه,,
1058,2023,2,Feb,10,Friday,1444,7,رجب ,19,الجمعه,1401,11,بهمن,21,جمعه,تعطیل,
1059,2023,2,Feb,11,Saturday,1444,7,رجب ,20,السبت,1401,11,بهمن,22,شنبه,تعطیل,پیروزی انقلاب اسلامی -  حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران
1060,2023,2,Feb,12,Sunday,1444,7,رجب ,21,الأحد,1401,11,بهمن,23,یکشنبه,, زادروز چارلز داروین بنیانگذار نظریه‌ی فرگشت از طریق انتخاب طبیعی
1061,2023,2,Feb,13,Monday,1444,7,رجب ,22,الأثنين,1401,11,بهمن,24,دوشنبه,,
1062,2023,2,Feb,14,Tuesday,1444,7,رجب ,23,الثلاثاء,1401,11,بهمن,25,سه شنبه,,بهمن روز ولنتاین
1063,2023,2,Feb,15,Wednesday,1444,7,رجب ,24,الأربعاء,1401,11,بهمن,26,چهار شنبه,,
1064,2023,2,Feb,16,Thursday,1444,7,رجب ,25,الخميس,1401,11,بهمن,27,پنج شنبه,,بهمن شهادت امام موسی کاظم علیه السلام
1065,2023,2,Feb,17,Friday,1444,7,رجب ,26,الجمعه,1401,11,بهمن,28,جمعه,تعطیل,
1066,2023,2,Feb,18,Saturday,1444,7,رجب ,27,السبت,1401,11,بهمن,29,شنبه,,بهمن جشن سپندارمذگان و روز عشق - بهمن مبعث رسول اکرم 
1067,2023,2,Feb,19,Sunday,1444,7,رجب ,28,الأحد,1401,11,بهمن,30,یکشنبه,,
1068,2023,2,Feb,20,Monday,1444,7,رجب ,29,الأثنين,1401,12,اسفند,1,دوشنبه,,
1069,2023,2,Feb,21,Tuesday,1444,8,شعبان,1,الثلاثاء,1401,12,اسفند,2,سه شنبه,,روز جهانی زبان مادری
1070,2023,2,Feb,22,Wednesday,1444,8,شعبان,2,الأربعاء,1401,12,اسفند,3,چهار شنبه,,
1071,2023,2,Feb,23,Thursday,1444,8,شعبان,3,الخميس,1401,12,اسفند,4,پنج شنبه,,ولادت سالار شهیدان، امام حسین علیه السلام و روز پاسدار
1072,2023,2,Feb,24,Friday,1444,8,شعبان,4,الجمعه,1401,12,اسفند,5,جمعه,تعطیل,  روز بزرگداشت زمین و بانوان - بزرگداشت خواجه نصیر الدین طوسی و روز مهندس -  ولادت ابوالفضل العباس علیه السلام و روز جانباز
1073,2023,2,Feb,25,Saturday,1444,8,شعبان,5,السبت,1401,12,اسفند,6,شنبه,,ولادت امام زین العابدین علیه السلام
1074,2023,2,Feb,26,Sunday,1444,8,شعبان,6,الأحد,1401,12,اسفند,7,یکشنبه,,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع -  سالروز درگذشت علی اکبر دهخدا
1075,2023,2,Feb,27,Monday,1444,8,شعبان,7,الأثنين,1401,12,اسفند,8,دوشنبه,,
1076,2023,2,Feb,28,Tuesday,1444,8,شعبان,8,الثلاثاء,1401,12,اسفند,9,سه شنبه,,
1077,2023,3,Mar,1,Wednesday,1444,8,شعبان,9,الأربعاء,1401,12,اسفند,10,چهار شنبه,,
1078,2023,3,Mar,2,Thursday,1444,8,شعبان,10,الخميس,1401,12,اسفند,11,پنج شنبه,,
1079,2023,3,Mar,3,Friday,1444,8,شعبان,11,الجمعه,1401,12,اسفند,12,جمعه,تعطیل,ولادت علی اکبر علیه السلام و روز جوان
1080,2023,3,Mar,4,Saturday,1444,8,شعبان,12,السبت,1401,12,اسفند,13,شنبه,,
1081,2023,3,Mar,5,Sunday,1444,8,شعبان,13,الأحد,1401,12,اسفند,14,یکشنبه,,
1082,2023,3,Mar,6,Monday,1444,8,شعبان,14,الأثنين,1401,12,اسفند,15,دوشنبه,,روز درختکاری
1083,2023,3,Mar,7,Tuesday,1444,8,شعبان,15,الثلاثاء,1401,12,اسفند,16,سه شنبه,تعطیل,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان
1084,2023,3,Mar,8,Wednesday,1444,8,شعبان,16,الأربعاء,1401,12,اسفند,17,چهار شنبه,,روزجهانی زنان
1085,2023,3,Mar,9,Thursday,1444,8,شعبان,17,الخميس,1401,12,اسفند,18,پنج شنبه,,
1086,2023,3,Mar,10,Friday,1444,8,شعبان,18,الجمعه,1401,12,اسفند,19,جمعه,تعطیل,
1087,2023,3,Mar,11,Saturday,1444,8,شعبان,19,السبت,1401,12,اسفند,20,شنبه,,
1088,2023,3,Mar,12,Sunday,1444,8,شعبان,20,الأحد,1401,12,اسفند,21,یکشنبه,,
1089,2023,3,Mar,13,Monday,1444,8,شعبان,21,الأثنين,1401,12,اسفند,22,دوشنبه,,
1090,2023,3,Mar,14,Tuesday,1444,8,شعبان,22,الثلاثاء,1401,12,اسفند,23,سه شنبه,,
1091,2023,3,Mar,15,Wednesday,1444,8,شعبان,23,الأربعاء,1401,12,اسفند,24,چهار شنبه,,
1092,2023,3,Mar,16,Thursday,1444,8,شعبان,24,الخميس,1401,12,اسفند,25,پنج شنبه,,پایان سرایش شاهنامه
1093,2023,3,Mar,17,Friday,1444,8,شعبان,25,الجمعه,1401,12,اسفند,26,جمعه,تعطیل,
1094,2023,3,Mar,18,Saturday,1444,8,شعبان,26,السبت,1401,12,اسفند,27,شنبه,,
1095,2023,3,Mar,19,Sunday,1444,8,شعبان,27,الأحد,1401,12,اسفند,28,یکشنبه,,
1096,2023,3,Mar,20,Monday,1444,8,شعبان,28,الأثنين,1401,12,اسفند,29,دوشنبه,تعطیل,روز ملی شدن صنعت نفت ایران - روز جهانی شادی
1097,2023,3,Mar,21,Tuesday,1444,8,شعبان,29,الثلاثاء,1402,1,فروردین,1,سه شنبه,تعطیل,جشن نوروز/جشن سال نو
1098,2023,3,Mar,22,Wednesday,1444,8,شعبان,30,الأربعاء,1402,1,فروردین,2,چهار شنبه,تعطیل,عیدنوروز
1099,2023,3,Mar,23,Thursday,1444,9,رمضان,1,الخميس,1402,1,فروردین,3,پنج شنبه,تعطیل,عیدنوروز
1100,2023,3,Mar,24,Friday,1444,9,رمضان,2,الجمعه,1402,1,فروردین,4,جمعه,تعطیل,عیدنوروز
1101,2023,3,Mar,25,Saturday,1444,9,رمضان,3,السبت,1402,1,فروردین,5,شنبه,,
1102,2023,3,Mar,26,Sunday,1444,9,رمضان,4,الأحد,1402,1,فروردین,6,یکشنبه,,روز امید، روز شادباش نویسی -  زادروز آشو زرتشت، اَبَراِنسان بزرگ تاریخ
1103,2023,3,Mar,27,Monday,1444,9,رمضان,5,الأثنين,1402,1,فروردین,7,دوشنبه,,روز جهانی تئاتر
1104,2023,3,Mar,28,Tuesday,1444,9,رمضان,6,الثلاثاء,1402,1,فروردین,8,سه شنبه,,
1105,2023,3,Mar,29,Wednesday,1444,9,رمضان,7,الأربعاء,1402,1,فروردین,9,چهار شنبه,,
1106,2023,3,Mar,30,Thursday,1444,9,رمضان,8,الخميس,1402,1,فروردین,10,پنج شنبه,,جشن آبانگاه
1107,2023,3,Mar,31,Friday,1444,9,رمضان,9,الجمعه,1402,1,فروردین,11,جمعه,تعطیل,
1108,2023,4,Apr,1,Saturday,1444,9,رمضان,10,السبت,1402,1,فروردین,12,شنبه,تعطیل,روز جمهوری اسلامی
1109,2023,4,Apr,2,Sunday,1444,9,رمضان,11,الأحد,1402,1,فروردین,13,یکشنبه,تعطیل,جشن سیزده به در
1110,2023,4,Apr,3,Monday,1444,9,رمضان,12,الأثنين,1402,1,فروردین,14,دوشنبه,,
1111,2023,4,Apr,4,Tuesday,1444,9,رمضان,13,الثلاثاء,1402,1,فروردین,15,سه شنبه,,
1112,2023,4,Apr,5,Wednesday,1444,9,رمضان,14,الأربعاء,1402,1,فروردین,16,چهار شنبه,,
1113,2023,4,Apr,6,Thursday,1444,9,رمضان,15,الخميس,1402,1,فروردین,17,پنج شنبه,,سروش روز،جشن سروشگان -  ولادت امام حسن مجتبی علیه السلام
1114,2023,4,Apr,7,Friday,1444,9,رمضان,16,الجمعه,1402,1,فروردین,18,جمعه,تعطیل, روز جهانی بهداشت
1115,2023,4,Apr,8,Saturday,1444,9,رمضان,17,السبت,1402,1,فروردین,19,شنبه,,فروردین روز،جشن فروردینگان
1116,2023,4,Apr,9,Sunday,1444,9,رمضان,18,الأحد,1402,1,فروردین,20,یکشنبه,,
1117,2023,4,Apr,10,Monday,1444,9,رمضان,19,الأثنين,1402,1,فروردین,21,دوشنبه,,ضربت خوردن حضرت علی علیه السلام 
1118,2023,4,Apr,11,Tuesday,1444,9,رمضان,20,الثلاثاء,1402,1,فروردین,22,سه شنبه,,
1119,2023,4,Apr,12,Wednesday,1444,9,رمضان,21,الأربعاء,1402,1,فروردین,23,چهار شنبه,تعطیل, شهادت حضرت علی علیه السلام −  روز دندانپزشک
1120,2023,4,Apr,13,Thursday,1444,9,رمضان,22,الخميس,1402,1,فروردین,24,پنج شنبه,,شب قدر
1121,2023,4,Apr,14,Friday,1444,9,رمضان,23,الجمعه,1402,1,فروردین,25,جمعه,تعطیل,روز بزرگداشت عطار نیشابوری
1122,2023,4,Apr,15,Saturday,1444,9,رمضان,24,السبت,1402,1,فروردین,26,شنبه,,
1123,2023,4,Apr,16,Sunday,1444,9,رمضان,25,الأحد,1402,1,فروردین,27,یکشنبه,,
1124,2023,4,Apr,17,Monday,1444,9,رمضان,26,الأثنين,1402,1,فروردین,28,دوشنبه,,
1125,2023,4,Apr,18,Tuesday,1444,9,رمضان,27,الثلاثاء,1402,1,فروردین,29,سه شنبه,,روز ارتش جمهوری اسلامی ایران
1126,2023,4,Apr,19,Wednesday,1444,9,رمضان,28,الأربعاء,1402,1,فروردین,30,چهار شنبه,,روز علوم آزمایشگاهی، زاد روز حکیم سید اسماعیل جرجانی
1127,2023,4,Apr,20,Thursday,1444,9,رمضان,29,الخميس,1402,1,فروردین,31,پنج شنبه,,
1128,2023,4,Apr,21,Friday,1444,10,شوال,1,الجمعه,1402,2,اردیبهشت,1,جمعه,تعطیل, روز بزرگداشت سعدی −  عید سعید فطر 
1129,2023,4,Apr,22,Saturday,1444,10,شوال,2,السبت,1402,2,اردیبهشت,2,شنبه,تعطیل,جشن گیاه آوری؛ روز زمین −  تعطیل به مناسبت عید سعید فطر
1130,2023,4,Apr,23,Sunday,1444,10,شوال,3,الأحد,1402,2,اردیبهشت,3,یکشنبه,,روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی
1131,2023,4,Apr,24,Monday,1444,10,شوال,4,الأثنين,1402,2,اردیبهشت,4,دوشنبه,,
1132,2023,4,Apr,25,Tuesday,1444,10,شوال,5,الثلاثاء,1402,2,اردیبهشت,5,سه شنبه,,
1133,2023,4,Apr,26,Wednesday,1444,10,شوال,6,الأربعاء,1402,2,اردیبهشت,6,چهار شنبه,,
1134,2023,4,Apr,27,Thursday,1444,10,شوال,7,الخميس,1402,2,اردیبهشت,7,پنج شنبه,,
1135,2023,4,Apr,28,Friday,1444,10,شوال,8,الجمعه,1402,2,اردیبهشت,8,جمعه,تعطیل,
1136,2023,4,Apr,29,Saturday,1444,10,شوال,9,السبت,1402,2,اردیبهشت,9,شنبه,,روزشوراها
1137,2023,4,Apr,30,Sunday,1444,10,شوال,10,الأحد,1402,2,اردیبهشت,10,یکشنبه,,جشن چهلم نوروز؛ روز ملی خلیج فارس
1138,2023,5,May,1,Monday,1444,10,شوال,11,الأثنين,1402,2,اردیبهشت,11,دوشنبه,,روزجهانی کارگر
1139,2023,5,May,2,Tuesday,1444,10,شوال,12,الثلاثاء,1402,2,اردیبهشت,12,سه شنبه,,شهادت استاد مرتضی مطهری، روزمعلم
1140,2023,5,May,3,Wednesday,1444,10,شوال,13,الأربعاء,1402,2,اردیبهشت,13,چهار شنبه,,
1141,2023,5,May,4,Thursday,1444,10,شوال,14,الخميس,1402,2,اردیبهشت,14,پنج شنبه,,
1142,2023,5,May,5,Friday,1444,10,شوال,15,الجمعه,1402,2,اردیبهشت,15,جمعه,تعطیل,جشن میانه بهار/جشن بهاربد؛ روز شیراز − روز جهانی ماما
